0.66 -0.355063 -2.34771
0.67 -0.3783 -2.29942
0.68 -0.401044 -2.24908
0.69 -0.423275 -2.19674
0.7 -0.444973 -2.14248
0.71 -0.466118 -2.08634
0.72 -0.486694 -2.02841
0.73 -0.506681 -1.96874
0.74 -0.526063 -1.90741
0.75 -0.544824 -1.84448
0.76 -0.562947 -1.78002
0.77 -0.580419 -1.71411
0.78 -0.597225 -1.64682
0.79 -0.613351 -1.57823
0.8 -0.628786 -1.5084
0.81 -0.643515 -1.43741
0.82 -0.65753 -1.36534
0.83 -0.670819 -1.29228
0.84 -0.683373 -1.21828
0.85 -0.695182 -1.14345
0.86 -0.706239 -1.06784
0.87 -0.716536 -0.991546
0.88 -0.726068 -0.914644
0.89 -0.734828 -0.837213
0.9 -0.742811 -0.759333
0.91 -0.750013 -0.681084
0.92 -0.756431 -0.602546
0.93 -0.762063 -0.523799
0.94 -0.766907 -0.444922
0.95 -0.770961 -0.365994
0.96 -0.774227 -0.287096
0.97 -0.776704 -0.208304
0.98 -0.778394 -0.129698
0.99 -0.779299 -0.0513542
1 -0.779422 0.0266499
1.01 -0.778767 0.104238
1.02 -0.777339 0.181336
1.03 -0.775142 0.257868
1.04 -0.772183 0.333761
1.05 -0.768469 0.408943
1.06 -0.764007 0.483342
1.07 -0.758805 0.556888
1.08 -0.752872 0.629511
1.09 -0.746218 0.701145
1.1 -0.738853 0.771722
1.11 -0.730788 0.841177
1.12 -0.722033 0.909446
1.13 -0.712603 0.976469
1.14 -0.702508 1.04218
1.15 -0.691764 1.10653
1.16 -0.680383 1.16945
1.17 -0.66838 1.23089
1.18 -0.65577 1.2908
1.19 -0.642569 1.34912
1.2 -0.628793 1.40581
1.21 -0.614458 1.46081
1.22 -0.599583 1.51407
1.23 -0.584183 1.56557
1.24 -0.568277 1.61524
1.25 -0.551884 1.66306
1.26 -0.535022 1.70898
1.27 -0.517711 1.75296
1.28 -0.49997 1.79498
1.29 -0.481818 1.83499
1.3 -0.463277 1.87298
1.31 -0.444365 1.90891
1.32 -0.425105 1.94276
1.33 -0.405517 1.9745
1.34 -0.385623 2.00411
1.35 -0.365442 2.03157
